Grasa (% P/P);Proteina (% P/P);Extracto (% P/P);Lactosa (% P/P);Celulas (/ml*1000);Bacterias (ufc/ml*1000);Inhb.;PC 1;Urea (mg/l);Patogeno
3.93;3.29;8.69;4.71;152;13;N;526;135;0
3.93;2.96;8.36;4.61;529;13;N;521;167;0
3.93;3.17;8.73;4.79;140;12;N;534;156;0
3.93;3.19;8.79;4.85;87;12;N;527;215;0
3.93;3.12;8.53;4.8;313;12;N;525;275;0
3.93;3.26;8.85;4.9;84;12;N;526;256;0
3.93;3.17;8.73;4.79;140;12;N;534;156;0
3.93;3.21;8.74;4.83;82;12;N;525;213;0
3.93;3.17;8.83;5.08;82;12;N;528;216;0
3.93;3.19;8.91;4.91;200;12;N;534;159;0
3.93;2.97;8.42;4.65;368;11;N;530;198;0
3.93;3.12;8.64;4.76;110;11;N;531;157;0
3.93;3.44;9.15;5.01;408;11;N;525;170;0
3.93;3.26;8.89;4.92;104;11;N;532;221;0
3.93;3.26;8.89;4.92;104;11;N;532;221;0
3.93;3.12;8.64;4.76;109;10;N;530;156;0
3.93;3.56;9.24;5.09;338;10;N;522;178;0
3.93;3.44;9.15;5.01;407;10;N;524;169;0
3.93;3.27;8.78;4.81;260;10;N;533;218;0
3.93;2.97;8.42;4.65;367;10;N;529;197;0
3.93;3.19;8.79;4.85;85;10;N;525;213;0
3.93;3.21;8.74;4.83;79;9;N;522;210;0
3.93;3.28;8.64;4.82;227;9;N;524;210;0
3.93;3.28;8.6;4.82;241;9;N;520;227;0
3.93;3.21;8.74;4.83;78;8;N;521;209;0
3.93;3.19;8.91;4.91;196;8;N;530;155;0
3.93;3.42;9.13;4.97;246;8;N;524;188;0
3.93;3.44;9.15;5.01;405;8;N;522;167;0
3.93;3.29;8.97;4.98;154;8;N;529;107;0
3.93;3.02;8.46;4.72;189;8;N;526;234;0
3.93;3.42;9.06;5.1;122;7;N;522;196;0
3.93;3.29;8.97;4.98;153;7;N;528;106;0
3.94;3.5;9.2;5.04;321;976;N;527;217;1
3.94;3.5;9.2;5.04;320;975;N;526;216;1
3.94;3.5;9.2;5.04;320;975;N;526;216;1
3.94;3.5;9.2;5.04;320;975;N;526;216;1
3.94;3.5;9.2;5.04;318;973;N;524;214;1
3.94;3.5;9.2;5.04;318;973;N;524;214;1
3.94;3.5;9.2;5.04;317;972;N;523;213;1
3.94;3.33;8.96;4.84;419;923;N;526;216;1
3.94;3.33;8.96;4.84;419;923;N;526;216;1
3.94;3.33;8.96;4.84;417;921;N;524;214;1
3.94;3.33;8.96;4.84;417;921;N;524;214;1
3.94;3.33;8.96;4.84;415;919;N;522;212;1
3.94;3.33;8.96;4.84;414;918;N;521;211;1
3.94;3.33;8.96;4.84;414;918;N;521;211;1
3.94;2.97;8.56;4.79;128;267;N;540;125;1
3.94;2.97;8.56;4.79;126;265;N;538;123;1
3.94;2.97;8.56;4.79;126;265;N;538;123;1
3.94;2.97;8.56;4.79;125;264;N;537;122;1
3.94;2.97;8.56;4.79;125;264;N;537;122;1
3.94;2.97;8.56;4.79;124;263;N;536;121;1
3.94;2.97;8.56;4.79;123;262;N;535;120;1
3.94;2.97;8.56;4.79;123;262;N;535;120;1
3.94;2.97;8.56;4.79;122;261;N;534;119;1
3.94;2.97;8.56;4.79;121;260;N;533;118;1
3.94;2.97;8.56;4.79;120;259;N;532;117;1
3.94;2.97;8.56;4.79;119;258;N;531;116;1
3.94;2.97;8.56;4.79;117;256;N;529;114;1
3.94;2.86;8.38;4.66;165;108;N;535;179;1
3.94;2.86;8.38;4.66;161;104;N;531;175;1
3.94;3.25;8.82;4.89;155;67;N;523;170;0
3.94;3.25;8.82;4.89;152;64;N;520;167;0
3.94;3.25;8.82;4.89;150;62;N;518;165;0
3.94;3.44;9.08;4.96;505;61;N;529;219;0
3.94;3.17;8.59;4.69;507;59;N;534;203;0
3.94;3.44;9.08;4.96;503;59;N;527;217;0
3.94;3.43;9.13;4.93;424;59;N;527;217;0
3.94;3.43;9.13;4.93;424;59;N;527;217;0
3.94;3.43;9.13;4.93;423;58;N;526;216;0
3.94;3.17;8.59;4.69;506;58;N;533;202;0
3.94;3.43;9.13;4.93;422;57;N;525;215;0
3.94;3.43;9.13;4.93;421;56;N;524;214;0
3.94;3.44;8.98;5.02;218;56;N;536;181;0
3.94;3.17;8.84;4.95;193;54;N;521;109;0
3.94;3.17;8.84;4.95;193;54;N;521;109;0
3.94;3.23;8.89;4.93;315;54;N;523;155;0
3.94;3.31;8.76;4.7;299;52;N;522;284;0
3.94;3.1;8.73;4.83;206;51;N;519;167;0
3.94;3.17;8.84;4.95;190;51;N;518;106;0
3.94;3.23;8.89;4.93;312;51;N;520;152;0
3.94;3.1;8.73;4.83;206;51;N;519;167;0
3.94;3.23;8.89;4.93;310;49;N;518;150;0
3.94;3.31;8.76;4.7;296;49;N;519;281;0
3.94;3.31;8.76;4.7;295;48;N;518;280;0
3.94;3.4;9.02;4.87;471;47;N;527;169;0
3.94;3.47;9.11;4.97;350;46;N;519;210;0
3.94;3.4;9.02;4.87;470;46;N;526;168;0
3.94;3.22;8.54;0.76;281;45;N;521;264;0
3.94;3.4;9.02;4.87;467;43;N;523;165;0
3.94;3.4;9.02;4.87;465;41;N;521;163;0
3.94;3.4;9.02;4.87;464;40;N;520;162;0
3.94;3.44;9.1;4.96;420;37;N;525;164;0
3.94;2.97;8.51;4.72;241;36;N;532;163;0
3.94;2.97;8.51;4.72;241;36;N;532;163;0
3.94;2.97;8.51;4.72;240;35;N;531;162;0
3.94;3.25;8.84;4.91;162;33;N;521;173;0
3.94;2.97;8.51;4.72;237;32;N;528;159;0
3.94;3.25;8.84;4.91;160;31;N;519;171;0
3.94;2.97;8.51;4.72;235;30;N;526;157;0
3.94;3.11;8.58;4.81;306;29;N;531;169;0
3.94;3.52;9.12;4.99;873;29;N;524;198;0
3.94;2.97;8.51;4.72;234;29;N;525;156;0
3.94;3.4;9;4.93;583;28;N;525;178;0
3.94;3.31;8.73;4.7;290;28;N;525;286;0
3.94;2.97;8.51;4.72;233;28;N;524;155;0
3.94;3.1;8.47;4.74;563;27;N;527;171;0
3.94;3.4;9;4.93;582;27;N;524;177;0
3.94;3.33;8.79;4.73;538;27;N;531;213;0
3.94;3.33;8.79;4.73;537;26;N;530;212;0
3.94;3.33;8.79;4.73;537;26;N;530;212;0
3.94;3.33;8.79;4.73;536;25;N;529;211;0
3.94;3.31;8.73;4.7;286;24;N;521;282;0
3.94;3.09;8.5;4.82;327;24;N;525;218;0
3.94;3.09;8.5;4.82;327;24;N;525;218;0
3.94;3.34;8.83;4.81;284;24;N;527;280;0
3.94;3.34;8.83;4.81;284;24;N;527;280;0
3.94;3.04;8.55;4.66;637;23;N;529;165;0
3.94;3.22;8.67;4.65;406;23;N;523;238;0
3.94;3.28;8.78;4.74;598;23;N;520;224;0
3.94;3.32;8.82;4.81;271;23;N;524;236;0
3.94;3.32;8.82;4.81;270;22;N;523;235;0
3.94;3.43;9.11;4.95;493;22;N;524;214;0
3.94;3.43;9.11;4.95;493;22;N;524;214;0
3.94;3.2;8.84;4.84;143;22;N;524;126;0
3.94;3.11;8.62;4.8;199;22;N;538;212;0
3.94;3.33;8.79;4.73;533;22;N;526;208;0
3.94;3.19;8.74;4.81;241;22;N;524;174;0
3.94;3.05;8.5;4.78;280;21;N;523;146;0
3.94;3.28;8.78;4.74;596;21;N;518;222;0
3.94;3.2;8.84;4.84;142;21;N;523;125;0
3.94;3.43;9.11;4.95;492;21;N;523;213;0
3.94;3.42;8.82;4.84;289;21;N;524;267;0
3.94;2.99;8.44;4.69;247;20;N;522;157;0
3.94;3.04;8.55;4.66;634;20;N;526;162;0
3.94;3.11;8.59;4.77;103;20;N;534;215;0
3.94;3.2;8.84;4.84;141;20;N;522;124;0
3.94;3.24;8.78;4.95;221;20;N;540;156;0
3.94;3.2;8.84;4.84;141;20;N;522;124;0
3.94;3.19;8.74;4.81;239;20;N;522;172;0
3.94;3.08;8.58;4.83;234;20;N;535;183;0
3.94;3.2;8.8;4.77;78;20;N;530;273;0
3.94;3.33;8.78;4.79;281;20;N;517;212;0
3.94;3.39;8.96;4.76;431;20;N;530;252;0
3.94;2.99;8.44;4.69;246;19;N;521;156;0
3.94;3.05;8.5;4.78;278;19;N;521;144;0
3.94;3.2;8.8;4.77;77;19;N;529;272;0
3.94;3.2;8.8;4.77;77;19;N;529;272;0
3.94;2.99;8.44;4.69;245;18;N;520;155;0
3.94;2.99;8.44;4.69;245;18;N;520;155;0
3.94;2.98;8.46;4.68;210;18;N;524;143;0
3.94;3.08;8.58;4.83;232;18;N;533;181;0
3.94;3.08;8.58;4.83;232;18;N;533;181;0
3.94;3.15;8.79;4.84;153;18;N;520;171;0
3.94;3.2;8.84;4.84;139;18;N;520;122;0
3.94;3.2;8.84;4.84;139;18;N;520;122;0
3.94;3.1;8.68;4.93;252;18;N;533;111;0
3.94;3.42;8.82;4.84;286;18;N;521;264;0
3.94;3.43;9.11;4.95;489;18;N;520;210;0
3.94;3.43;9.11;4.95;489;18;N;520;210;0
3.94;2.96;8.42;4.6;262;18;N;535;258;0
3.94;3.08;8.58;4.83;232;18;N;533;181;0
3.94;3.05;8.46;4.67;651;18;N;518;202;0
3.94;3.24;8.79;4.99;480;18;N;532;172;0
3.94;3.2;8.84;4.84;139;18;N;520;122;0
3.94;3.19;8.74;4.81;237;18;N;520;170;0
3.94;2.99;8.44;4.69;245;18;N;520;155;0
3.94;2.97;8.37;4.62;533;17;N;525;171;0
3.94;2.97;8.37;4.62;533;17;N;525;171;0
3.94;2.99;8.44;4.69;244;17;N;519;154;0
3.94;3.08;8.58;4.83;231;17;N;532;180;0
3.94;3.19;8.74;4.81;236;17;N;519;169;0
3.94;3.18;8.74;4.79;284;17;N;532;174;0
3.94;3.2;8.8;4.77;75;17;N;527;270;0
3.94;3.2;8.84;4.84;138;17;N;519;121;0
3.94;3.08;8.58;4.83;231;17;N;532;180;0
3.94;3.19;8.74;4.81;236;17;N;519;169;0
3.94;3.13;8.65;4.77;116;17;N;537;163;0
3.94;3.18;8.74;4.79;284;17;N;532;174;0
3.94;3.11;8.59;4.77;99;16;N;530;211;0
3.94;3.2;8.8;4.86;91;16;N;531;219;0
3.94;3.26;8.89;4.88;161;16;N;522;151;0
3.94;3.41;9.18;5;298;16;N;531;177;0
3.94;3.02;8.44;4.75;269;16;N;523;137;0
3.94;3.08;8.58;4.83;230;16;N;531;179;0
3.94;3.17;8.64;0.86;137;16;N;528;235;0
3.94;3.04;8.55;4.66;630;16;N;522;158;0
3.94;3.2;8.84;4.84;137;16;N;518;120;0
3.94;3.22;8.63;4.67;301;16;N;537;281;0
3.94;3.13;8.65;4.77;115;16;N;536;162;0
3.94;3.2;8.8;4.86;90;15;N;530;218;0
3.94;3.2;8.8;4.86;90;15;N;530;218;0
3.94;3.18;8.78;4.81;96;15;N;528;219;0
3.94;3.19;8.75;4.76;90;15;N;528;311;0
3.94;3.28;8.79;4.82;265;15;N;538;223;0
3.94;3.42;9.13;4.97;418;15;N;524;169;0
3.94;3.02;8.44;4.75;267;14;N;521;135;0
3.94;3.18;8.65;4.87;260;14;N;510;153;0
3.94;3.3;8.7;4.72;153;14;N;527;136;0
3.94;3.3;8.8;4.9;178;14;N;531;174;0
3.94;3.11;8.62;4.8;191;14;N;530;204;0
3.94;3.1;8.68;4.93;248;14;N;529;107;0
3.94;3.42;9.13;4.97;417;14;N;523;168;0
3.94;3.28;8.79;4.82;264;14;N;537;222;0
3.94;3.2;8.92;4.92;202;14;N;536;161;0
3.94;3.13;8.65;4.77;113;14;N;534;160;0
3.94;3.19;8.75;4.76;89;14;N;527;310;0
3.94;3.13;8.54;4.81;314;13;N;526;276;0
3.94;3.18;8.61;4.84;240;13;N;530;202;0
3.94;3.13;8.65;4.77;112;13;N;533;159;0
3.94;3.13;8.65;4.77;112;13;N;533;159;0
3.94;3.14;8.71;4.69;112;13;N;518;194;0
3.94;3.18;8.74;4.8;141;13;N;535;157;0
3.94;3.22;8.75;4.84;83;13;N;526;214;0
3.94;3.18;8.78;4.81;94;13;N;526;217;0
3.94;3.27;8.9;4.93;106;13;N;534;223;0
3.94;3.44;9.08;5.03;259;13;N;522;157;0
3.94;3.42;9.13;4.97;416;13;N;522;167;0
3.94;3.42;9.13;4.97;416;13;N;522;167;0
3.94;3.18;8.65;4.87;259;13;N;509;152;0
3.94;3.03;8.47;4.73;193;12;N;530;238;0
3.94;3.3;8.7;4.72;151;12;N;525;134;0
3.94;3.2;8.75;4.9;113;12;N;530;260;0
3.94;3.23;8.81;4.88;125;12;N;528;228;0
3.94;3.27;8.9;4.93;105;12;N;533;222;0
3.94;3.41;9.18;5;294;12;N;527;173;0
3.94;3.13;8.54;4.81;313;12;N;525;275;0
3.94;3.18;8.74;4.8;140;12;N;534;156;0
3.94;3.2;8.8;4.86;87;12;N;527;215;0
3.94;3.28;8.79;4.82;262;12;N;535;220;0
3.94;3.28;8.79;4.82;262;12;N;535;220;0
3.94;3.26;8.89;4.88;157;12;N;518;147;0
3.94;3.31;8.98;4.79;474;12;N;528;199;0
3.94;3.18;8.61;4.84;238;11;N;528;200;0
3.94;3.22;8.75;4.84;81;11;N;524;212;0
3.94;3.41;9.18;5;293;11;N;526;172;0
3.94;3.27;8.86;4.91;83;11;N;525;255;0
3.94;3.18;8.78;4.81;92;11;N;524;215;0
3.94;3.23;8.81;4.88;124;11;N;527;227;0
3.94;3.11;8.59;4.77;94;11;N;525;206;0
3.94;3.19;8.75;4.76;86;11;N;524;307;0
3.94;3.18;8.74;4.8;138;10;N;532;154;0
3.94;3.18;8.74;4.8;138;10;N;532;154;0
3.94;3.18;8.74;4.8;138;10;N;532;154;0
3.94;3.17;8.89;5.01;230;10;N;534;80;0
3.94;3.12;8.77;4.75;85;10;N;527;217;0
3.94;2.98;8.43;4.66;366;9;N;528;196;0
3.94;3.03;8.47;4.73;190;9;N;527;235;0
3.94;3.23;8.81;4.88;122;9;N;525;225;0
3.94;3.18;8.78;4.81;90;9;N;522;213;0
3.94;3.45;9.16;5.02;406;9;N;523;168;0
3.94;3.18;8.74;4.8;137;9;N;531;153;0
3.94;3.44;9.08;5.03;255;9;N;518;153;0
3.94;3.22;8.79;4.81;78;9;N;523;130;0
3.94;3.22;8.79;4.81;77;8;N;522;129;0
3.94;3.27;8.9;4.93;101;8;N;529;218;0
3.94;3.39;9.07;5.01;172;8;N;524;144;0
3.94;3.49;9.09;4.91;442;8;N;527;192;0
3.94;2.98;8.43;4.66;365;8;N;527;195;0
3.94;3.22;8.75;4.84;78;8;N;521;209;0
3.94;3.18;8.74;4.8;135;7;N;529;151;0
3.94;3.18;8.78;4.81;88;7;N;520;211;0
3.94;3.39;9.07;5.01;171;7;N;523;143;0
3.94;3.22;8.79;4.81;76;7;N;521;128;0
3.94;3.27;8.9;4.93;99;6;N;527;216;0
3.95;3.51;9.21;5.05;322;977;N;528;218;1
3.95;3.51;9.21;5.05;322;977;N;528;218;1
3.95;3.51;9.21;5.05;322;977;N;528;218;1
3.95;3.51;9.21;5.05;321;976;N;527;217;1
3.95;3.51;9.21;5.05;321;976;N;527;217;1
3.95;3.51;9.21;5.05;320;975;N;526;216;1
3.95;3.51;9.21;5.05;319;974;N;525;215;1
3.95;3.51;9.21;5.05;319;974;N;525;215;1
3.95;3.34;8.97;4.85;419;923;N;526;216;1
3.95;3.34;8.97;4.85;419;923;N;526;216;1
3.95;3.34;8.97;4.85;416;920;N;523;213;1
3.95;3.34;8.97;4.85;410;914;N;517;207;1
3.95;2.98;8.57;4.8;128;267;N;540;125;1
3.95;2.98;8.57;4.8;126;265;N;538;123;1
3.95;2.98;8.57;4.8;125;264;N;537;122;1
3.95;2.98;8.57;4.8;125;264;N;537;122;1
3.95;2.98;8.57;4.8;124;263;N;536;121;1
3.95;2.98;8.57;4.8;123;262;N;535;120;1
3.95;2.98;8.57;4.8;123;262;N;535;120;1
3.95;2.98;8.57;4.8;123;262;N;535;120;1
3.95;2.98;8.57;4.8;122;261;N;534;119;1
3.95;2.98;8.57;4.8;122;261;N;534;119;1
3.95;2.98;8.57;4.8;122;261;N;534;119;1
3.95;2.98;8.57;4.8;121;260;N;533;118;1
3.95;2.98;8.57;4.8;121;260;N;533;118;1
3.95;2.98;8.57;4.8;121;260;N;533;118;1
3.95;2.98;8.57;4.8;121;260;N;533;118;1
3.95;2.98;8.57;4.8;121;260;N;533;118;1
3.95;2.98;8.57;4.8;121;260;N;533;118;1
3.95;2.98;8.57;4.8;119;258;N;531;116;1
3.95;2.98;8.57;4.8;119;258;N;531;116;1
3.95;2.87;8.39;4.67;166;109;N;536;180;1
3.95;2.87;8.39;4.67;164;107;N;534;178;1
3.95;2.87;8.39;4.67;164;107;N;534;178;1
3.95;2.87;8.39;4.67;163;106;N;533;177;1
3.95;2.87;8.39;4.67;163;106;N;533;177;1
3.95;2.87;8.39;4.67;162;105;N;532;176;1
3.95;2.87;8.39;4.67;161;104;N;531;175;1
3.95;2.87;8.39;4.67;160;103;N;530;174;1
3.95;2.87;8.39;4.67;160;103;N;530;174;1
3.95;2.87;8.39;4.67;157;100;N;527;171;1
3.95;3;8.47;4.65;751;87;N;519;173;0
3.95;3.18;8.6;4.7;512;64;N;539;208;0
3.95;3.26;8.83;4.9;150;62;N;518;165;0
3.95;3.44;9.14;4.94;425;60;N;528;218;0
3.95;3.45;9.09;4.97;504;60;N;528;218;0
3.95;3.45;9.09;4.97;503;59;N;527;217;0
3.95;3.55;9.14;5.06;794;59;N;532;234;0
3.95;3.44;9.14;4.94;422;57;N;525;215;0
3.95;3.24;8.9;4.94;317;56;N;525;157;0
3.95;3.44;9.14;4.94;420;55;N;523;213;0
3.95;3.18;8.85;4.96;193;54;N;521;109;0
3.95;3.24;8.9;4.94;314;53;N;522;154;0
3.95;3.09;8.55;4.77;327;51;N;520;128;0
3.95;3.24;8.9;4.94;312;51;N;520;152;0
3.95;3.32;8.77;4.71;297;50;N;520;282;0
3.95;3.18;8.85;4.96;189;50;N;517;105;0
3.95;3.32;8.77;4.71;296;49;N;519;281;0
3.95;3.41;9.03;4.88;471;47;N;527;169;0
3.95;3.25;8.93;4.94;112;46;N;519;125;0
3.95;3.41;9.03;4.88;469;45;N;525;167;0
3.95;3.41;9.03;4.88;469;45;N;525;167;0
3.95;2.93;8.42;4.55;710;39;N;526;162;0
3.95;3.45;9.11;4.97;421;38;N;526;165;0
3.95;2.98;8.52;4.73;240;35;N;531;162;0
3.95;2.98;8.52;4.73;240;35;N;531;162;0
3.95;2.98;8.52;4.73;239;34;N;530;161;0
3.95;3.45;9.11;4.97;416;33;N;521;160;0
3.95;2.98;8.52;4.73;237;32;N;528;159;0
3.95;2.98;8.52;4.73;237;32;N;528;159;0
3.95;3.12;8.59;4.82;309;32;N;534;172;0
3.95;3.49;9.15;4.98;514;31;N;529;219;0
3.95;3.29;8.79;4.75;602;27;N;524;228;0
3.95;3.32;8.74;4.71;288;26;N;523;284;0
3.95;3.29;8.79;4.75;600;25;N;522;226;0
3.95;3.34;8.8;4.74;536;25;N;529;211;0
3.95;3.06;8.51;4.79;283;24;N;526;149;0
3.95;3.32;8.74;4.71;286;24;N;521;282;0
3.95;3.35;8.84;4.82;284;24;N;527;280;0
3.95;3.33;8.83;4.82;272;24;N;525;237;0
3.95;3.23;8.68;4.66;406;23;N;523;238;0
3.95;3.33;8.83;4.82;271;23;N;524;236;0
3.95;3.23;8.68;4.66;406;23;N;523;238;0
3.95;3.32;8.74;4.71;285;23;N;520;281;0
3.95;3.33;8.83;4.82;271;23;N;524;236;0
3.95;3.05;8.56;4.67;636;22;N;528;164;0
3.95;3.23;8.68;4.66;405;22;N;522;237;0
3.95;3.34;8.79;4.8;283;22;N;519;214;0
3.95;3.44;9.12;4.96;493;22;N;524;214;0
3.95;3.12;8.63;4.81;199;22;N;538;212;0
3.95;3.06;8.51;4.79;281;22;N;524;147;0
3.95;3.12;8.59;4.82;299;22;N;524;162;0
3.95;3.34;8.79;4.8;283;22;N;519;214;0
3.95;3.32;8.74;4.71;284;22;N;519;280;0
3.95;3.06;8.47;4.68;655;22;N;522;206;0
3.95;3.32;8.74;4.71;283;21;N;518;279;0
3.95;3.34;8.79;4.8;282;21;N;518;213;0
3.95;3.4;8.97;4.77;432;21;N;531;253;0
3.95;3.44;9.12;4.96;492;21;N;523;213;0
3.95;3.33;8.83;4.82;269;21;N;522;234;0
3.95;2.99;8.47;4.69;213;21;N;527;146;0
3.95;3.33;8.83;4.82;269;21;N;522;234;0
3.95;3.21;8.81;4.78;79;21;N;531;274;0
3.95;3;8.45;4.7;247;20;N;522;157;0
3.95;3.03;8.45;4.76;273;20;N;527;141;0
3.95;2.99;8.47;4.69;212;20;N;526;145;0
3.95;3.12;8.63;4.81;197;20;N;536;210;0
3.95;3.05;8.56;4.67;634;20;N;526;162;0
3.95;3.44;9.12;4.96;491;20;N;522;212;0
3.95;3;8.45;4.7;246;19;N;521;156;0
3.95;3.2;8.75;4.82;238;19;N;521;171;0
3.95;3.2;8.75;4.82;238;19;N;521;171;0
3.95;3.09;8.55;4.85;316;19;N;525;163;0
3.95;3.44;9.12;4.96;490;19;N;521;211;0
3.95;3;8.45;4.7;245;18;N;520;155;0
3.95;2.99;8.47;4.69;210;18;N;524;143;0
3.95;3.09;8.59;4.84;232;18;N;533;181;0
3.95;3.23;8.68;4.66;401;18;N;518;233;0
3.95;2.98;8.38;4.63;534;18;N;526;172;0
3.95;3.23;8.64;4.68;303;18;N;539;283;0
3.95;3.21;8.81;4.87;93;18;N;533;221;0
3.95;3.23;8.64;4.68;302;17;N;538;282;0
3.95;3.15;8.72;4.7;116;17;N;522;198;0
3.95;3.5;9.1;4.92;451;17;N;536;201;0
3.95;2.99;8.47;4.69;209;17;N;523;142;0
3.95;3.09;8.59;4.84;231;17;N;532;180;0
3.95;3.12;8.63;4.81;194;17;N;533;207;0
3.95;2.97;8.43;4.61;260;16;N;533;256;0
3.95;3.12;8.6;4.78;99;16;N;530;211;0
3.95;3.23;8.64;4.68;301;16;N;537;281;0
3.95;3.19;8.75;4.8;283;16;N;531;173;0
3.95;3.16;8.8;4.85;151;16;N;518;169;0
3.95;3.16;8.8;4.85;151;16;N;518;169;0
3.95;3.2;8.75;4.82;235;16;N;518;168;0
3.95;2.97;8.43;4.61;260;16;N;533;256;0
3.95;3;8.45;4.7;242;15;N;517;152;0
3.95;2.99;8.47;4.69;207;15;N;521;140;0
3.95;3.23;8.64;4.68;300;15;N;536;280;0
3.95;3.11;8.69;4.94;249;15;N;530;108;0
3.95;3.42;9.19;5.01;297;15;N;530;176;0
3.95;3.09;8.59;4.84;229;15;N;530;178;0
3.95;3.11;8.69;4.94;249;15;N;530;108;0
3.95;2.99;8.47;4.69;207;15;N;521;140;0
3.95;3.11;8.69;4.94;249;15;N;530;108;0
3.95;2.97;8.43;4.61;258;14;N;531;254;0
3.95;3.19;8.66;4.88;260;14;N;510;153;0
3.95;3.19;8.75;4.8;281;14;N;529;171;0
3.95;3.2;8.76;4.77;89;14;N;527;310;0
3.95;3.29;8.8;4.83;264;14;N;537;222;0
3.95;3.21;8.93;4.93;202;14;N;536;161;0
3.95;3;8.45;4.7;241;14;N;516;151;0
3.95;3.14;8.66;4.78;112;13;N;533;159;0
3.95;3.11;8.69;4.94;247;13;N;528;106;0
3.95;3.19;8.79;4.82;94;13;N;526;217;0
3.95;3.29;8.8;4.83;263;13;N;536;221;0
3.95;3.29;8.8;4.83;263;13;N;536;221;0
3.95;3.27;8.9;4.89;158;13;N;519;148;0
3.95;3.42;9.19;5.01;295;13;N;528;174;0
3.95;3.11;8.69;4.94;247;13;N;528;106;0
3.95;2.99;8.44;4.67;370;13;N;532;200;0
3.95;2.97;8.43;4.61;257;13;N;530;253;0
3.95;3.43;9.14;4.98;416;13;N;522;167;0
3.95;3.14;8.55;4.82;313;12;N;525;275;0
3.95;3.09;8.59;4.84;226;12;N;527;175;0
3.95;3.2;8.76;4.77;87;12;N;525;308;0
3.95;3.29;8.8;4.83;262;12;N;535;220;0
3.95;3.36;8.81;4.87;452;12;N;511;283;0
3.95;3.28;8.91;4.94;105;12;N;533;222;0
3.95;3.11;8.69;4.94;246;12;N;527;105;0
3.95;3.36;8.81;4.87;452;12;N;511;283;0
3.95;3.23;8.64;4.68;297;12;N;533;277;0
3.95;3.2;8.76;4.77;87;12;N;525;308;0
3.95;3.15;8.72;4.7;111;12;N;517;193;0
3.95;3.19;8.75;4.81;139;11;N;533;155;0
3.95;3.23;8.76;4.85;81;11;N;524;212;0
3.95;3.23;8.76;4.85;81;11;N;524;212;0
3.95;3.23;8.76;4.85;81;11;N;524;212;0
3.95;3.29;8.8;4.83;261;11;N;534;219;0
3.95;3.19;8.66;4.88;257;11;N;507;150;0
3.95;3.04;8.48;4.74;191;10;N;528;236;0
3.95;3.2;8.76;4.77;85;10;N;523;306;0
3.95;3.23;8.8;4.82;79;10;N;524;131;0
3.95;3.28;8.91;4.94;103;10;N;531;220;0
3.95;3.46;9.17;5.03;407;10;N;524;169;0
3.95;3.46;9.17;5.03;407;10;N;524;169;0
3.95;3.21;8.93;4.93;198;10;N;532;157;0
3.95;3.21;8.81;4.87;85;10;N;525;213;0
3.95;3.13;8.78;4.76;85;10;N;527;217;0
3.95;3.16;8.77;4.8;142;10;N;528;219;0
3.95;3.14;8.72;4.68;133;9;N;523;211;0
3.95;3.28;8.91;4.94;102;9;N;530;219;0
3.95;3.46;9.17;5.03;406;9;N;523;168;0
3.95;3.46;9.17;5.03;406;9;N;523;168;0
3.95;3.19;8.66;4.88;255;9;N;505;148;0
3.95;3.21;8.93;4.93;197;9;N;531;156;0
3.95;3.19;8.75;4.81;136;8;N;530;152;0
3.95;3.19;8.79;4.82;89;8;N;521;212;0
3.95;3.23;8.8;4.82;77;8;N;522;129;0
3.95;3.19;8.75;4.81;136;8;N;530;152;0
3.95;3.23;8.8;4.82;76;7;N;521;128;0
3.95;3.46;9.17;5.03;404;7;N;521;166;0
3.95;3.19;8.75;4.81;134;6;N;528;150;0
3.96;3.52;9.22;5.06;323;978;N;529;219;1
3.96;3.52;9.22;5.06;322;977;N;528;218;1
3.96;3.52;9.22;5.06;320;975;N;526;216;1
3.96;3.52;9.22;5.06;318;973;N;524;214;1
3.96;3.35;8.98;4.86;419;923;N;526;216;1
3.96;3.35;8.98;4.86;418;922;N;525;215;1
3.96;3.35;8.98;4.86;417;921;N;524;214;1
3.96;3.35;8.98;4.86;417;921;N;524;214;1
3.96;3.35;8.98;4.86;415;919;N;522;212;1
3.96;3.35;8.98;4.86;411;915;N;518;208;1
3.96;3.35;8.98;4.86;410;914;N;517;207;1
3.96;2.99;8.58;4.81;135;274;N;547;132;1
3.96;2.99;8.58;4.81;127;266;N;539;124;1
3.96;2.99;8.58;4.81;126;265;N;538;123;1
3.96;2.99;8.58;4.81;126;265;N;538;123;1
3.96;2.99;8.58;4.81;125;264;N;537;122;1
3.96;2.99;8.58;4.81;124;263;N;536;121;1
3.96;2.99;8.58;4.81;123;262;N;535;120;1
3.96;2.99;8.58;4.81;123;262;N;535;120;1
3.96;2.99;8.58;4.81;122;261;N;534;119;1
3.96;2.99;8.58;4.81;122;261;N;534;119;1
3.96;2.99;8.58;4.81;122;261;N;534;119;1
3.96;2.99;8.58;4.81;122;261;N;534;119;1
3.96;2.99;8.58;4.81;121;260;N;533;118;1
3.96;2.99;8.58;4.81;121;260;N;533;118;1
3.96;2.99;8.58;4.81;120;259;N;532;117;1
3.96;2.99;8.58;4.81;118;257;N;530;115;1
3.96;2.88;8.4;4.68;165;108;N;535;179;1
3.96;2.88;8.4;4.68;164;107;N;534;178;1
3.96;2.88;8.4;4.68;163;106;N;533;177;1
